Period,Site,Corallivore Density,Corallivore Density_N,Corallivore Density_SD,Corallivore Density_SE,Corallivore Density_CI_low,Corallivore Density_CI_high,Corallivore Density_EB_low,Corallivore Density_EB_high,Detritivore Density,Detritivore Density_N,Detritivore Density_SD,Detritivore Density_SE,Detritivore Density_CI_low,Detritivore Density_CI_high,Detritivore Density_EB_low,Detritivore Density_EB_high,Omnivore Density,Omnivore Density_N,Omnivore Density_SD,Omnivore Density_SE,Omnivore Density_CI_low,Omnivore Density_CI_high,Omnivore Density_EB_low,Omnivore Density_EB_high,Carnivore Density,Carnivore Density_N,Carnivore Density_SD,Carnivore Density_SE,Carnivore Density_CI_low,Carnivore Density_CI_high,Carnivore Density_EB_low,Carnivore Density_EB_high,Herbivore Density,Herbivore Density_N,Herbivore Density_SD,Herbivore Density_SE,Herbivore Density_CI_low,Herbivore Density_CI_high,Herbivore Density_EB_low,Herbivore Density_EB_high,Total Density,Total Density_N,Total Density_SD,Total Density_SE,Total Density_CI_low,Total Density_CI_high,Total Density_EB_low,Total Density_EB_high,Total Biomass Density,Total Biomass Density_N,Total Biomass Density_SD,Total Biomass Density_SE,Total Biomass Density_CI_low,Total Biomass Density_CI_high,Total Biomass Density_EB_low,Total Biomass Density_EB_high,Commercial Density,Commercial Density_N,Commercial Density_SD,Commercial Density_SE,Commercial Density_CI_low,Commercial Density_CI_high,Commercial Density_EB_low,Commercial Density_EB_high,Commercial Biomass Density,Commercial Biomass Density_N,Commercial Biomass Density_SD,Commercial Biomass Density_SE,Commercial Biomass Density_CI_low,Commercial Biomass Density_CI_high,Commercial Biomass Density_EB_low,Commercial Biomass Density_EB_high,Species Richness,Number of Surveys,Average Species Richness,Species Richness Shallow,Number of Surveys Shallow,Average Species Richness Shallow,Species Richness Medium,Number of Surveys Medium,Average Species Richness Medium,Species Richness Deep,Number of Surveys Deep,Average Species Richness Deep
Autumn/Winter 19/20,Lutoban Pier,28.94,16,15.48,3.87,20.69,37.19,25.07,32.81,25.44,16,10.69,2.67,19.74,31.13,22.77,28.11,20.75,16,11.04,2.76,14.87,26.63,17.99,23.51,63.56,16,65.2,16.3,28.82,98.31,47.26,79.86,146.81,16,168.94,42.24,56.79,236.83,104.58,189.05,285.5,16,176.54,44.14,191.43,379.57,241.36,329.64,11.97,16,14.7,3.67,4.14,19.8,8.29,15.64,143.12,16,175.98,44.0,49.35,236.9,99.13,187.12,6.13,16,9.65,2.41,0.99,11.28,3.72,8.55,45,16,2.81,31.0,5.0,6.2,35.0,6.0,5.83,30.0,5.0,6.0
Autumn/Winter 19/20,Lutoban North MPA,25.17,23,9.87,2.06,20.91,29.44,23.12,27.23,27.39,23,21.92,4.57,17.91,36.87,22.82,31.96,15.87,23,9.72,2.03,11.67,20.07,13.84,17.9,22.48,23,17.11,3.57,15.08,29.88,18.91,26.05,189.78,23,308.77,64.38,56.26,323.31,125.4,254.17,280.7,23,326.8,68.14,139.38,422.01,212.55,348.84,10.43,23,18.51,3.86,2.42,18.43,6.57,14.29,164.48,23,303.39,63.26,33.28,295.68,101.22,227.74,8.23,23,18.21,3.8,0.36,16.11,4.43,12.03,43,23,1.87,33.0,9.0,3.67,34.0,8.0,4.25,29.0,6.0,4.83
Autumn/Winter 19/20,Kookoos,14.74,34,13.51,2.32,10.02,19.45,12.42,17.05,12.62,34,11.8,2.02,8.5,16.74,10.59,14.64,9.94,34,9.48,1.63,6.63,13.25,8.32,11.57,18.53,34,31.23,5.36,7.63,29.43,13.17,23.89,57.79,34,72.52,12.44,32.49,83.1,45.36,70.23,113.62,34,108.93,18.68,75.61,151.63,94.94,132.3,3.09,34,3.43,0.59,1.89,4.28,2.5,3.68,41.82,34,53.06,9.1,23.31,60.34,32.72,50.92,1.6,34,2.59,0.44,0.7,2.51,1.16,2.05,41,34,1.21,26.0,19.0,1.37,35.0,8.0,4.38,32.0,7.0,4.57
Autumn/Winter 19/20,Guinsuan MPA,26.65,17,25.98,6.3,13.29,40.01,20.35,32.95,58.24,17,44.34,10.75,35.44,81.03,47.48,68.99,17.88,17,14.53,3.52,10.41,25.36,14.36,21.41,41.88,17,61.04,14.8,10.5,73.27,27.08,56.69,94.41,17,110.97,26.91,37.36,151.47,67.5,121.33,239.06,17,192.26,46.63,140.21,337.91,192.43,285.69,5.62,17,5.44,1.32,2.83,8.42,4.3,6.94,122.71,17,119.71,29.03,61.16,184.26,93.67,151.74,3.45,17,4.76,1.16,1.0,5.89,2.29,4.6,44,17,2.59,35.0,4.0,8.75,34.0,6.0,5.67,36.0,7.0,5.14
Autumn/Winter 19/20,Dalakit MPA,22.4,5,13.94,6.23,5.09,39.71,16.17,28.63,64.4,5,25.05,11.2,33.3,95.5,53.2,75.6,14.8,5,10.16,4.54,2.19,27.41,10.26,19.34,36.4,5,9.42,4.21,24.7,48.1,32.19,40.61,125.6,5,83.93,37.53,21.39,229.81,88.07,163.13,263.6,5,98.99,44.27,140.69,386.51,219.33,307.87,9.94,5,4.64,2.08,4.18,15.7,7.87,12.02,129.2,5,68.22,30.51,44.5,213.9,98.69,159.71,4.36,5,2.35,1.05,1.44,7.28,3.31,5.41,39,5,7.8,39.0,5.0,7.8,,,,,,
Autumn/Winter 19/20,Basak Can-Unsang MPA,28.0,17,20.22,4.9,17.6,38.4,23.1,32.9,40.35,17,26.06,6.32,26.95,53.75,34.03,46.67,8.76,17,7.29,1.77,5.01,12.51,7.0,10.53,58.59,17,48.84,11.84,33.48,83.7,46.74,70.43,133.0,17,154.18,37.39,53.73,212.27,95.61,170.39,268.71,17,187.52,45.48,172.29,365.12,223.23,314.19,20.4,17,22.48,5.45,8.84,31.95,14.94,25.85,180.29,17,162.26,39.35,96.87,263.72,140.94,219.65,10.78,17,12.08,2.93,4.57,16.99,7.85,13.71,56,17,3.29,41.0,5.0,8.2,40.0,6.0,6.67,41.0,6.0,6.83
Spring/Summer 22,Andulay MPA,16.62,21,7.78,1.7,13.08,20.16,14.92,18.32,11.29,21,7.96,1.74,7.66,14.91,9.55,13.02,18.62,21,9.66,2.11,14.22,23.02,16.51,20.73,111.48,21,126.7,27.65,53.8,169.15,83.83,139.12,878.57,21,381.66,83.29,704.84,1052.3,795.29,961.86,1036.57,21,401.35,87.58,853.88,1219.26,948.99,1124.15,14.58,21,8.92,1.95,10.52,18.65,12.64,16.53,164.86,21,146.54,31.98,98.15,231.56,132.88,196.84,7.11,21,8.34,1.82,3.32,10.9,5.29,8.93,61,21,2.9,42.0,7.0,6.0,48.0,7.0,6.86,49.0,7.0,7.0
Spring/Summer 22,Antulang,22.5,6,16.05,6.55,5.66,39.34,15.95,29.05,54.17,6,41.21,16.82,10.92,97.41,37.34,70.99,37.83,6,30.73,12.55,5.58,70.09,25.29,50.38,121.33,6,81.72,33.36,35.57,207.1,87.97,154.7,1028.83,6,646.51,263.94,350.36,1707.3,764.9,1292.77,1264.67,6,764.24,312.0,462.65,2066.68,952.67,1576.66,24.81,6,33.33,13.61,0.0,59.79,11.2,38.42,152.33,6,168.61,68.83,0.0,329.28,83.5,221.17,16.98,6,32.35,13.21,0.0,50.93,3.78,30.19,42,6,7.0,33.0,2.0,16.5,25.0,1.0,25.0,28.0,3.0,9.33
Spring/Summer 22,BANGCOLUTAN,77.0,1,,,,,,,38.0,1,,,,,,,28.0,1,,,,,,,509.0,1,,,,,,,1863.0,1,,,,,,,2515.0,1,,,,,,,29.18,1,,,,,,,118.0,1,,,,,,,7.32,1,,,,,,,32,1,32.0,32.0,1.0,32.0,,,,,,
Spring/Summer 22,Basak Can-Unsang MPA,30.95,20,31.31,7.0,16.3,45.6,23.95,37.95,15.6,20,12.01,2.68,9.98,21.22,12.92,18.28,16.0,20,14.02,3.14,9.44,22.56,12.86,19.14,103.0,20,76.96,17.21,66.98,139.02,85.79,120.21,823.5,20,478.69,107.04,599.47,1047.53,716.46,930.54,989.05,20,530.59,118.64,740.72,1237.38,870.41,1107.69,39.33,20,34.59,7.74,23.14,55.52,31.6,47.07,290.85,20,350.47,78.37,126.82,454.88,212.48,369.22,24.96,20,31.71,7.09,10.12,39.8,17.87,32.05,70,20,3.5,55.0,7.0,7.86,42.0,6.0,7.0,51.0,7.0,7.29
Spring/Summer 22,Salag MPA,17.25,8,8.81,3.12,9.88,24.62,14.13,20.37,22.25,8,8.0,2.83,15.57,28.93,19.42,25.08,5.12,8,5.41,1.91,0.6,9.65,3.21,7.04,108.88,8,68.34,24.16,51.74,166.01,84.71,133.04,1077.88,8,801.27,283.29,408.0,1747.75,794.58,1361.17,1231.38,8,802.02,283.56,560.87,1901.88,947.82,1514.93,23.35,8,11.67,4.12,13.59,33.1,19.22,27.47,373.25,8,712.77,252.0,0.0,969.14,121.25,625.25,14.09,8,11.05,3.91,4.85,23.33,10.18,18.0,48,8,6.0,25.0,2.0,12.5,37.0,2.0,18.5,37.0,4.0,9.25
Spring/Summer 22,Maluay Malatapay MPA,10.64,25,11.28,2.26,5.98,15.3,8.38,12.9,11.84,25,7.24,1.45,8.85,14.83,10.39,13.29,20.72,25,13.54,2.71,15.13,26.31,18.01,23.43,89.2,25,113.06,22.61,42.53,135.87,66.59,111.81,431.12,25,281.1,56.22,315.09,547.15,374.9,487.34,563.52,25,294.4,58.88,442.0,685.04,504.64,622.4,11.48,25,9.64,1.93,7.5,15.46,9.55,13.41,110.56,25,140.47,28.09,52.58,168.54,82.47,138.65,6.12,25,7.88,1.58,2.86,9.37,4.54,7.69,69,25,2.76,53.0,9.0,5.89,49.0,8.0,6.12,49.0,8.0,6.12
Spring/Summer 22,Lutoban South MPA,23.59,17,13.43,3.26,16.68,30.49,20.33,26.85,12.59,17,7.08,1.72,8.95,16.23,10.87,14.31,24.82,17,12.22,2.96,18.54,31.11,21.86,27.79,66.59,17,44.54,10.8,43.69,89.49,55.78,77.39,809.35,17,324.61,78.73,642.45,976.25,730.62,888.08,936.94,17,369.44,89.6,746.99,1126.89,847.34,1026.54,14.24,17,10.24,2.48,8.98,19.51,11.76,16.73,149.94,17,129.66,31.45,83.28,216.61,118.49,181.39,5.79,17,8.0,1.94,1.68,9.91,3.85,7.73,51,17,3.0,32.0,6.0,5.33,40.0,6.0,6.67,40.0,5.0,8.0
Spring/Summer 22,Lutoban North MPA,22.69,16,13.71,3.43,15.38,29.99,19.26,26.11,11.81,16,7.61,1.9,7.76,15.87,9.91,13.71,19.31,16,12.45,3.11,12.68,25.94,16.2,22.42,53.81,16,39.94,9.98,32.53,75.09,43.83,63.8,767.56,16,203.3,50.82,659.23,875.89,716.74,818.39,875.19,16,229.16,57.29,753.08,997.3,817.9,932.48,12.42,16,6.74,1.68,8.83,16.01,10.74,14.11,92.31,16,87.86,21.96,45.5,139.13,70.35,114.28,4.7,16,5.67,1.42,1.68,7.73,3.29,6.12,54,16,3.38,34.0,6.0,5.67,41.0,5.0,8.2,41.0,5.0,8.2
Spring/Summer 22,Latason MPA,17.5,8,10.84,3.83,8.44,26.56,13.67,21.33,20.75,8,12.15,4.3,10.59,30.91,16.45,25.05,20.5,8,9.55,3.38,12.52,28.48,17.12,23.88,68.12,8,62.32,22.03,16.03,120.22,46.09,90.16,651.62,8,264.61,93.55,430.4,872.85,558.07,745.18,778.5,8,313.27,110.76,516.6,1040.4,667.74,889.26,11.3,8,7.83,2.77,4.75,17.84,8.53,14.07,101.0,8,111.39,39.38,7.88,194.12,61.62,140.38,4.04,8,4.58,1.62,0.21,7.87,2.42,5.66,38,8,4.75,33.0,5.0,6.6,29.0,3.0,9.67,,,
Spring/Summer 22,Lutoban Pier,17.19,16,8.36,2.09,12.73,21.64,15.1,19.28,7.88,16,5.38,1.34,5.01,10.74,6.53,9.22,12.38,16,9.32,2.33,7.41,17.34,10.04,14.71,132.88,16,157.65,39.41,48.87,216.88,93.46,172.29,801.94,16,597.9,149.48,483.34,1120.54,652.46,951.41,972.25,16,697.73,174.43,600.45,1344.05,797.82,1146.68,28.89,16,43.87,10.97,5.51,52.27,17.92,39.86,186.88,16,331.8,82.95,10.07,363.68,103.93,269.82,12.25,16,37.59,9.4,0.0,32.28,2.85,21.65,51,16,3.19,32.0,7.0,4.57,37.0,5.0,7.4,38.0,4.0,9.5
Spring/Summer 22,Kookoos,15.62,13,6.98,1.94,11.4,19.83,13.68,17.55,11.23,13,7.65,2.12,6.61,15.85,9.11,13.35,9.85,13,5.32,1.48,6.63,13.06,8.37,11.32,111.31,13,106.45,29.52,46.98,175.63,81.78,140.83,538.08,13,375.71,104.2,311.04,765.12,433.87,642.28,686.08,13,406.25,112.67,440.58,931.57,573.4,798.75,16.38,13,19.08,5.29,4.85,27.91,11.09,21.67,141.08,13,246.94,68.49,0.0,290.3,72.59,209.57,8.07,13,15.41,4.27,0.0,17.38,3.79,12.34,58,13,4.46,35.0,4.0,8.75,40.0,5.0,8.0,38.0,4.0,9.5
Spring/Summer 22,Guinsuan MPA,15.15,13,10.55,2.93,8.78,21.53,12.23,18.08,35.69,13,31.86,8.84,16.44,54.94,26.86,44.53,17.31,13,12.6,3.49,9.69,24.92,13.81,20.8,112.92,13,132.14,36.65,33.07,192.78,76.27,149.57,808.08,13,422.39,117.15,552.83,1063.33,690.93,925.23,989.15,13,540.95,150.03,662.26,1316.05,839.12,1139.19,21.03,13,16.0,4.44,11.36,30.7,16.6,25.47,186.85,13,235.46,65.3,44.56,329.13,121.54,252.15,11.34,13,14.13,3.92,2.8,19.88,7.42,15.26,61,13,4.69,37.0,4.0,9.25,50.0,6.0,8.33,34.0,3.0,11.33
Spring/Summer 22,Dalakit MPA,31.25,4,18.61,9.3,1.64,60.86,21.95,40.55,23.75,4,4.5,2.25,16.59,30.91,21.5,26.0,11.75,4,6.6,3.3,1.25,22.25,8.45,15.05,179.75,4,103.88,51.94,14.46,345.04,127.81,231.69,606.5,4,248.19,124.1,211.57,1001.43,482.4,730.6,853.0,4,366.59,183.29,269.68,1436.32,669.71,1036.29,34.39,4,23.12,11.56,0.0,71.19,22.83,45.95,55.25,4,12.53,6.26,35.32,75.18,48.99,61.51,7.26,4,2.7,1.35,2.96,11.55,5.91,8.61,48,4,12.0,48.0,4.0,12.0,,,,,,
Spring/Summer 22,LUTOBAN CAB CAB,19.0,1,,,,,,,6.0,1,,,,,,,19.0,1,,,,,,,51.0,1,,,,,,,508.0,1,,,,,,,603.0,1,,,,,,,16.89,1,,,,,,,71.0,1,,,,,,,5.21,1,,,,,,,24,1,24.0,,,,24.0,1.0,24.0,,,
Autumn/Winter 22/23,Lutoban North MPA,24.11,18,12.13,2.86,18.08,30.14,21.25,26.97,19.06,18,13.02,3.07,12.58,25.53,15.99,22.12,30.0,18,18.18,4.28,20.96,39.04,25.72,34.28,139.67,18,103.8,24.47,88.05,191.29,115.2,164.13,1319.5,18,1018.13,239.97,813.2,1825.8,1079.53,1559.47,1532.33,18,1082.09,255.05,994.22,2070.44,1277.28,1787.38,51.39,18,48.51,11.43,27.27,75.52,39.96,62.83,487.22,18,490.16,115.53,243.47,730.97,371.69,602.75,33.51,18,44.91,10.59,11.18,55.85,22.93,44.1,59,18,3.28,43.0,5.0,8.6,42.0,4.0,10.5,43.0,9.0,4.78
Autumn/Winter 22/23,Guinsuan MPA,18.61,18,12.07,2.85,12.61,24.62,15.77,21.46,21.72,18,20.3,4.78,11.63,31.82,16.94,26.51,14.39,18,12.62,2.97,8.11,20.67,11.41,17.36,82.11,18,81.98,19.32,41.34,122.88,62.79,101.43,591.78,18,367.48,86.62,409.03,774.52,505.16,678.39,728.61,18,463.36,109.22,498.19,959.03,619.4,837.83,18.41,18,13.6,3.2,11.65,25.17,15.21,21.62,90.39,18,104.77,24.69,38.29,142.49,65.69,115.08,3.46,18,4.94,1.16,1.01,5.92,2.3,4.63,55,18,3.06,44.0,5.0,8.8,37.0,6.0,6.17,37.0,7.0,5.29
Autumn/Winter 22/23,Andulay MPA,19.5,24,15.45,3.15,12.97,26.03,16.35,22.65,18.42,24,9.83,2.01,14.26,22.57,16.41,20.42,30.46,24,19.83,4.05,22.08,38.83,26.41,34.51,154.42,24,84.96,17.34,118.54,190.29,137.07,171.76,1127.12,24,619.03,126.36,865.73,1388.52,1000.77,1253.48,1349.92,24,704.29,143.76,1052.52,1647.31,1206.15,1493.68,27.84,24,28.34,5.79,15.87,39.81,22.06,33.63,146.83,24,179.93,36.73,70.86,222.81,110.11,183.56,12.52,24,18.93,3.86,4.52,20.51,8.65,16.38,76,24,3.17,54.0,10.0,5.4,56.0,7.0,8.0,50.0,7.0,7.14
Autumn/Winter 22/23,Antulang,16.53,17,10.86,2.63,10.94,22.11,13.89,19.16,19.53,17,15.76,3.82,11.43,27.63,15.71,23.35,26.12,17,19.76,4.79,15.96,36.28,21.33,30.91,60.82,17,50.05,12.14,35.09,86.56,48.68,72.96,708.24,17,352.53,85.5,526.98,889.49,622.73,793.74,831.24,17,429.21,104.1,610.56,1051.91,727.14,935.33,16.43,17,7.75,1.88,12.44,20.41,14.55,18.31,146.82,17,101.62,24.65,94.58,199.07,122.18,171.47,7.13,17,5.73,1.39,4.19,10.08,5.74,8.52,57,17,3.35,37.0,6.0,6.17,40.0,5.0,8.0,42.0,6.0,7.0
Autumn/Winter 22/23,Basak Can-Unsang MPA,25.11,18,19.74,4.65,15.3,34.93,20.46,29.76,21.0,18,15.45,3.64,13.32,28.68,17.36,24.64,17.11,18,11.01,2.59,11.64,22.58,14.52,19.71,132.28,18,100.47,23.68,82.31,182.24,108.6,155.96,1305.61,18,1384.49,326.33,617.12,1994.1,979.28,1631.94,1501.11,18,1506.63,355.12,751.88,2250.34,1145.99,1856.23,53.48,18,68.11,16.05,19.61,87.35,37.42,69.53,631.5,18,1059.77,249.79,104.49,1158.51,381.71,881.29,34.82,18,64.97,15.31,2.51,67.12,19.5,50.13,62,18,3.44,49.0,6.0,8.17,49.0,7.0,7.0,47.0,5.0,9.4
Autumn/Winter 22/23,Dalakit MPA,14.17,6,4.26,1.74,9.69,18.64,12.43,15.91,15.17,6,3.06,1.25,11.95,18.38,13.92,16.42,10.0,6,6.75,2.76,2.91,17.09,7.24,12.76,80.33,6,17.19,7.02,62.29,98.37,73.32,87.35,252.5,6,83.91,34.26,164.44,340.56,218.24,286.76,372.17,6,103.57,42.28,263.47,480.86,329.88,414.45,10.9,6,3.5,1.43,7.23,14.58,9.47,12.33,32.67,6,15.87,6.48,16.01,49.32,26.19,39.15,2.76,6,1.46,0.6,1.22,4.3,2.16,3.36,45,6,7.5,45.0,6.0,7.5,,,,,,
Autumn/Winter 22/23,Kookoos,15.0,25,9.19,1.84,11.21,18.79,13.16,16.84,11.0,25,6.43,1.29,8.35,13.65,9.71,12.29,12.8,25,8.51,1.7,9.29,16.31,11.1,14.5,70.4,25,49.77,9.95,49.86,90.94,60.45,80.35,668.2,25,374.36,74.87,513.67,822.73,593.33,743.07,777.4,25,404.46,80.89,610.45,944.35,696.51,858.29,16.93,25,14.29,2.86,11.03,22.83,14.07,19.79,91.04,25,136.55,27.31,34.67,147.41,63.73,118.35,5.43,25,8.61,1.72,1.87,8.98,3.7,7.15,58,25,2.32,41.0,7.0,5.86,38.0,10.0,3.8,44.0,8.0,5.5
Autumn/Winter 22/23,Lutoban Pier,20.33,18,16.27,3.84,12.24,28.43,16.5,24.17,10.22,18,7.8,1.84,6.35,14.1,8.38,12.06,16.06,18,9.97,2.35,11.1,21.01,13.71,18.4,113.72,18,83.82,19.76,72.04,155.41,93.97,133.48,1005.11,18,913.77,215.38,550.71,1459.52,789.73,1220.49,1165.44,18,986.81,232.59,674.71,1656.18,932.85,1398.04,19.48,18,20.94,4.94,9.06,29.89,14.54,24.41,160.11,18,267.33,63.01,27.17,293.05,97.1,223.12,9.23,18,18.53,4.37,0.01,18.44,4.86,13.59,53,18,2.94,41.0,6.0,6.83,42.0,6.0,7.0,39.0,6.0,6.5
Autumn/Winter 22/23,Latason MPA,14.75,12,7.15,2.06,10.21,19.29,12.69,16.81,15.75,12,9.56,2.76,9.67,21.83,12.99,18.51,16.0,12,8.25,2.38,10.76,21.24,13.62,18.38,63.75,12,73.05,21.09,17.34,110.16,42.66,84.84,575.83,12,291.19,84.06,390.82,760.85,491.77,659.89,686.08,12,349.45,100.88,464.06,908.11,585.21,786.96,12.74,12,9.05,2.61,6.99,18.5,10.13,15.36,93.17,12,109.91,31.73,23.34,163.0,61.44,124.89,4.3,12,6.8,1.96,0.0,8.62,2.34,6.26,46,12,3.83,36.0,6.0,6.0,37.0,6.0,6.17,,,
Autumn/Winter 22/23,Lutoban South MPA,17.89,19,8.88,2.04,13.61,22.18,15.86,19.93,19.84,19,16.85,3.87,11.72,27.96,15.98,23.71,26.84,19,16.19,3.71,19.04,34.64,23.13,30.56,72.53,19,65.89,15.12,40.77,104.28,57.41,87.64,722.16,19,391.72,89.87,533.36,910.96,632.29,812.02,859.26,19,456.88,104.82,639.05,1079.47,754.45,964.08,13.25,19,10.21,2.34,8.33,18.17,10.91,15.59,136.79,19,152.32,34.95,63.37,210.21,101.84,171.73,5.91,19,8.86,2.03,1.65,10.18,3.88,7.95,54,19,2.84,36.0,7.0,5.14,39.0,6.0,6.5,40.0,6.0,6.67
Autumn/Winter 22/23,Maluay Malatapay MPA,8.69,29,6.53,1.21,6.21,11.17,7.48,9.9,15.41,29,12.0,2.23,10.85,19.98,13.19,17.64,21.83,29,15.92,2.96,15.77,27.88,18.87,24.78,114.41,29,102.97,19.12,75.24,153.58,95.29,133.54,452.76,29,291.02,54.04,342.06,563.46,398.72,506.8,613.1,29,359.71,66.8,476.28,749.93,546.31,679.9,10.58,29,11.21,2.08,6.32,14.85,8.5,12.67,102.24,29,174.82,32.46,35.74,168.74,69.78,134.7,5.22,29,10.39,1.93,1.26,9.17,3.29,7.15,68,29,2.34,49.0,10.0,4.9,51.0,10.0,5.1,53.0,9.0,5.89
Autumn/Winter 22/23,Salag MPA,13.56,16,11.94,2.98,7.2,19.92,10.58,16.55,12.88,16,8.13,2.03,8.54,17.21,10.84,14.91,5.94,16,5.48,1.37,3.02,8.86,4.57,7.31,75.31,16,59.7,14.92,43.5,107.12,60.39,90.24,604.69,16,365.15,91.29,410.11,799.26,513.4,695.97,712.38,16,427.28,106.82,484.69,940.06,605.56,819.19,14.65,16,7.91,1.98,10.44,18.87,12.67,16.63,104.44,16,91.64,22.91,55.6,153.27,81.53,127.35,5.79,16,6.7,1.67,2.22,9.36,4.12,7.46,56,16,3.5,35.0,5.0,7.0,46.0,6.0,7.67,40.0,5.0,8.0
Spring/Summer 23,Guinsuan MPA,17.07,30,14.95,2.73,11.48,22.65,14.34,19.8,25.87,30,25.16,4.59,16.47,35.26,21.27,30.46,12.5,30,11.05,2.02,8.37,16.63,10.48,14.52,71.83,30,65.25,11.91,47.47,96.2,59.92,83.75,654.7,30,447.59,81.72,487.57,821.83,572.98,736.42,781.97,30,529.07,96.59,584.41,979.52,685.37,878.56,14.65,30,9.84,1.8,10.98,18.33,12.85,16.45,123.77,30,134.52,24.56,73.54,174.0,99.21,148.33,6.28,30,7.59,1.39,3.44,9.11,4.89,7.66,62,30,2.07,45.0,8.0,5.62,49.0,11.0,4.45,42.0,11.0,3.82
Spring/Summer 23,Lutoban Pier,16.18,28,11.46,2.17,11.74,20.62,14.01,18.34,7.46,28,6.68,1.26,4.87,10.05,6.2,8.73,10.75,28,6.15,1.16,8.37,13.13,9.59,11.91,85.54,28,59.99,11.34,62.27,108.8,74.2,96.87,639.71,28,359.02,67.85,500.5,778.93,571.87,707.56,759.64,28,401.48,75.87,603.97,915.32,683.77,835.51,14.97,28,13.07,2.47,9.9,20.04,12.5,17.44,78.43,28,154.28,29.16,18.6,138.25,49.27,107.59,4.31,28,9.08,1.72,0.79,7.83,2.6,6.03,54,28,1.93,42.0,10.0,4.2,40.0,9.0,4.44,41.0,9.0,4.56
Spring/Summer 23,Lutoban North MPA,15.36,28,9.21,1.74,11.79,18.93,13.62,17.1,12.96,28,8.54,1.61,9.65,16.28,11.35,14.58,15.93,28,9.9,1.87,12.09,19.77,14.06,17.8,55.89,28,37.34,7.06,41.41,70.37,48.84,62.95,570.71,28,283.61,53.6,460.74,680.69,517.12,624.31,670.86,28,315.33,59.59,548.58,793.13,611.26,730.45,10.87,28,6.45,1.22,8.37,13.37,9.65,12.09,72.75,28,132.93,25.12,21.21,124.29,47.63,97.87,3.1,28,5.26,0.99,1.06,5.14,2.11,4.09,62,28,2.21,39.0,9.0,4.33,46.0,10.0,4.6,47.0,9.0,5.22
Spring/Summer 23,Latason MPA,6.9,21,6.39,1.39,4.0,9.81,5.51,8.3,10.24,21,9.92,2.16,5.72,14.75,8.07,12.4,9.29,21,7.27,1.59,5.97,12.6,7.7,10.87,29.48,21,29.1,6.35,16.23,42.72,23.13,35.83,301.76,21,264.64,57.75,181.3,422.22,244.01,359.51,357.67,21,294.45,64.25,223.64,491.7,293.41,421.92,6.73,21,6.08,1.33,3.96,9.5,5.4,8.06,62.24,21,99.61,21.74,16.89,107.58,40.5,83.98,2.61,21,3.26,0.71,1.12,4.09,1.9,3.32,50,21,2.38,42.0,11.0,3.82,37.0,10.0,3.7,,,
Spring/Summer 23,Kookoos,12.8,30,7.77,1.42,9.9,15.7,11.38,14.22,8.27,30,6.75,1.23,5.75,10.79,7.03,9.5,9.4,30,5.39,0.98,7.39,11.41,8.42,10.38,70.9,30,52.78,9.64,51.19,90.61,61.26,80.54,510.5,30,301.09,54.97,398.07,622.93,455.53,565.47,611.87,30,344.59,62.91,483.19,740.54,548.95,674.78,12.76,30,13.25,2.42,7.81,17.71,10.34,15.18,42.43,30,56.39,10.29,21.38,63.49,32.14,52.73,3.02,30,4.09,0.75,1.5,4.55,2.28,3.77,51,30,1.7,36.0,9.0,4.0,39.0,11.0,3.55,41.0,10.0,4.1
Spring/Summer 23,Dalakit MPA,19.0,8,19.24,6.8,2.91,35.09,12.2,25.8,23.12,8,17.03,6.02,8.89,37.36,17.1,29.15,12.12,8,9.73,3.44,3.99,20.26,8.68,15.57,105.12,8,98.07,34.67,23.14,187.11,70.45,139.8,285.0,8,185.69,65.65,129.76,440.24,219.35,350.65,444.38,8,316.64,111.95,179.66,709.09,332.42,556.33,24.86,8,17.0,6.01,10.65,39.08,18.85,30.87,61.12,8,53.0,18.74,16.82,105.43,42.39,79.86,13.38,8,12.69,4.49,2.78,23.99,8.9,17.87,54,8,6.75,54.0,8.0,6.75,,,,,,
Spring/Summer 23,Basak Can-Unsang MPA,19.52,33,11.4,1.98,15.47,23.56,17.53,21.5,17.12,33,16.17,2.81,11.39,22.86,14.31,19.94,16.0,33,28.53,4.97,5.88,26.12,11.03,20.97,79.64,33,60.39,10.51,58.22,101.05,69.12,90.15,649.73,33,352.75,61.41,524.65,774.81,588.32,711.13,782.0,33,400.43,69.71,640.01,923.99,712.29,851.71,24.74,33,19.41,3.38,17.86,31.62,21.36,28.12,170.0,33,245.78,42.78,82.85,257.15,127.22,212.78,12.92,33,16.6,2.89,7.03,18.8,10.03,15.81,74,33,2.24,55.0,11.0,5.0,53.0,10.0,5.3,56.0,12.0,4.67
Spring/Summer 23,Antulang,11.15,34,5.57,0.96,9.2,13.09,10.19,12.1,12.79,34,8.75,1.5,9.74,15.85,11.29,14.29,15.03,34,6.52,1.12,12.75,17.31,13.91,16.15,47.15,34,43.08,7.39,32.12,62.18,39.76,54.53,552.0,34,232.86,39.94,470.75,633.25,512.06,591.94,638.12,34,259.82,44.56,547.46,728.77,593.56,682.68,10.82,34,6.19,1.06,8.66,12.98,9.76,11.88,81.0,34,90.5,15.52,49.42,112.58,65.48,96.52,3.93,34,4.77,0.82,2.26,5.59,3.11,4.75,63,34,1.85,43.0,12.0,3.58,48.0,11.0,4.36,47.0,11.0,4.27
